"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.953789625E1,2.079699656E0,7.869176978E-1,7.059863859E-1,2.332982405E0
5.954794725E1,1.756170291E0,6.217087126E-1,5.417076927E-1,1.940129645E0
5.955799725E1,1.571506450E0,5.362483668E-1,5.270688960E-1,1.742124121E0
5.956804825E1,1.418864300E0,5.935790737E-1,6.218861756E-1,1.658991994E0
5.957809925E1,1.265829218E0,6.413597426E-1,8.698452491E-1,1.664420826E0
5.958814925E1,1.305816572E0,6.183951686E-1,1.232388115E0,1.899039222E0
5.959820025E1,1.425914288E0,5.028087252E-1,1.674845754E0,2.256359118E0
5.960825025E1,1.463603101E0,2.491361180E-1,2.047245271E0,2.528915982E0
5.961830125E1,1.604230977E0,-2.320094772E-2,2.225202063E0,2.743286265E0
5.962835225E1,1.812153872E0,-3.332214911E-1,2.209944339E0,2.877289036E0
5.963840225E1,1.898727162E0,-6.396891931E-1,2.050879315E0,2.867136737E0
5.964845325E1,1.773581545E0,-8.777533890E-1,1.830035535E0,2.695379856E0
5.965850325E1,1.514424176E0,-9.212880291E-1,1.618312534E0,2.400247420E0
5.966855425E1,1.235999063E0,-9.062244321E-1,1.444818044E0,2.106284782E0
5.967860425E1,9.544246387E-1,-8.784511811E-1,1.252353725E0,1.803050948E0
5.968865525E1,6.233780926E-1,-8.533886261E-1,1.074602170E0,1.507196808E0
5.969870625E1,2.495240808E-1,-8.040757674E-1,8.921219712E-1,1.226654686E0
5.970875625E1,-1.878102279E-1,-7.779033378E-1,6.569229841E-1,1.035352158E0
5.971880725E1,-7.920252407E-1,-7.628238072E-1,2.991719118E-1,1.139608694E0
5.972885725E1,-1.465336216E0,-7.092503017E-1,-7.282940984E-2,1.629585941E0
5.973890825E1,-2.097977468E0,-6.223185772E-1,-4.157674384E-1,2.227476696E0
5.974895925E1,-2.705922419E0,-5.361152695E-1,-7.271307948E-1,2.852745154E0
5.975900925E1,-3.195913244E0,-4.020922628E-1,-1.084914612E0,3.398908555E0
5.976906025E1,-3.617217411E0,-2.936167645E-1,-1.374597369E0,3.880720362E0
5.977911025E1,-3.879403052E0,-1.982646109E-1,-1.553730622E0,4.183677299E0
5.978916125E1,-4.025500413E0,-1.455635832E-1,-1.786076168E0,4.406348875E0
5.979921225E1,-4.078513609E0,-8.379125811E-2,-1.811391688E0,4.463455397E0
5.980926225E1,-4.022425362E0,-5.055561125E-2,-1.904977251E0,4.450999887E0
5.981931325E1,-3.840259452E0,-1.864511888E-1,-1.869590195E0,4.275245513E0
5.982936325E1,-3.635150821E0,-3.286380780E-1,-1.799721522E0,4.069560423E0
5.983941425E1,-3.372732460E0,-3.968468718E-1,-1.686455400E0,3.791694015E0
5.984946425E1,-3.039340596E0,-4.487173757E-1,-1.596890967E0,3.462513437E0
5.985951525E1,-2.650818844E0,-6.092822830E-1,-1.365233931E0,3.043341770E0
5.986956625E1,-2.255212020E0,-6.670253648E-1,-1.171161335E0,2.627265302E0
5.987961625E1,-1.856085758E0,-7.145548958E-1,-8.829424274E-1,2.176058448E0
5.988966725E1,-1.442881154E0,-8.519846365E-1,-5.981116891E-1,1.779191231E0
5.989971725E1,-1.022882085E0,-9.015924872E-1,-3.851125333E-1,1.416851593E0
5.990976825E1,-5.987279856E-1,-1.030596902E0,-1.175571012E-1,1.197674767E0
5.991981925E1,-1.275260192E-1,-1.200923151E0,8.514101475E-2,1.210672661E0
5.992986925E1,3.741837949E-1,-1.387628182E0,2.761300814E-1,1.463479862E0
5.993992025E1,8.635635853E-1,-1.580082853E0,4.111001909E-1,1.846999528E0
5.994997025E1,1.294908591E0,-1.655507842E0,4.407654548E-1,2.147502889E0
5.996002125E1,1.634441201E0,-1.748250237E0,4.428529108E-1,2.433905428E0
5.997007225E1,1.908074521E0,-1.886671958E0,3.528344411E-1,2.706431525E0
5.998012225E1,2.104607041E0,-1.988844450E0,3.510241431E-1,2.916863211E0
5.999017325E1,2.197732136E0,-1.946226434E0,3.538910329E-1,2.956867048E0
6.000022325E1,2.184098184E0,-1.667139708E0,3.252233040E-1,2.766841137E0
6.001027425E1,2.235253134E0,-1.205149445E0,3.999302548E-1,2.570736464E0
6.002032525E1,2.498652658E0,-7.396368197E-1,4.600600970E-1,2.646126041E0
6.003037525E1,2.948780090E0,-5.002556846E-1,4.208162168E-1,3.020371841E0
6.004042625E1,3.136443552E0,-5.935254620E-1,4.205840823E-1,3.219695887E0
6.005047625E1,2.976959576E0,-5.512617508E-1,5.684511030E-1,3.080473095E0
6.006052725E1,2.566024861E0,-3.875794736E-1,5.314721417E-1,2.648993030E0
6.007057725E1,2.034515297E0,-4.533080247E-1,5.518052495E-1,2.156207247E0
6.008062825E1,1.453986771E0,-6.346369064E-1,6.825639018E-1,1.727059643E0
6.009067925E1,1.032730551E0,-4.844342520E-1,9.150562128E-1,1.462373689E0
6.010072925E1,7.161348134E-1,-3.021551795E-1,1.161446186E0,1.397534997E0
6.011078025E1,5.259289813E-1,-2.237703300E-1,1.237536003E0,1.363147026E0
6.012083025E1,6.101937908E-1,-4.177452591E-1,1.193662882E0,1.404164748E0
6.013088125E1,8.260618830E-1,-6.637256348E-1,1.164837863E0,1.574724484E0
6.014093225E1,9.029334730E-1,-8.226430160E-1,1.052363454E0,1.612296260E0
6.015098225E1,8.890492594E-1,-9.941672865E-1,9.081980136E-1,1.613567727E0
6.016103325E1,8.525901157E-1,-1.100501242E0,7.825027576E-1,1.596973217E0
6.017108325E1,8.179494560E-1,-1.239272042E0,6.128542739E-1,1.606370713E0
6.018113425E1,8.249421412E-1,-1.310744020E0,5.001901227E-1,1.627504096E0
6.019118525E1,7.544346607E-1,-1.226625099E0,3.950355506E-1,1.493262829E0
6.020123525E1,5.628102940E-1,-1.056749743E0,2.867527181E-1,1.231138728E0
6.021128696E1,2.652297020E-1,-8.047017118E-1,6.520727187E-2,8.497903436E-1
6.022133696E1,-7.155939460E-2,-6.081136438E-1,-1.588121313E-1,6.325695565E-1
6.023138796E1,-4.610997319E-1,-3.742174163E-1,-3.891722551E-1,7.100047053E-1
6.024143896E1,-8.718713093E-1,-1.078089157E-1,-6.213555408E-1,1.076041379E0
6.025148896E1,-1.282542899E0,1.141510981E-1,-8.317599946E-1,1.532896425E0
6.026153996E1,-1.627477752E0,2.786013706E-1,-1.041927344E0,1.952412648E0
6.027158996E1,-1.939226732E0,4.605389839E-1,-1.211517940E0,2.332481982E0
6.028164096E1,-2.192288378E0,6.130010025E-1,-1.304411193E0,2.623620995E0
6.029169196E1,-2.356685185E0,7.770788804E-1,-1.415994779E0,2.857071554E0
6.030174196E1,-2.481023887E0,8.658323050E-1,-1.552595385E0,3.052162764E0
6.031179296E1,-2.515958077E0,9.776524106E-1,-1.588001153E0,3.131708311E0
6.032184296E1,-2.565248936E0,1.123596282E0,-1.620453784E0,3.235558866E0
6.033189396E1,-2.530969049E0,1.245630889E0,-1.582268542E0,3.234342959E0
6.034194496E1,-2.480062020E0,1.382074496E0,-1.534676008E0,3.227393373E0
6.035199496E1,-2.249357203E0,1.534699104E0,-1.498025660E0,3.107891576E0
6.036204596E1,-1.814268225E0,1.710523125E0,-1.407615719E0,2.863361760E0
6.037209596E1,-1.353406475E0,1.865185487E0,-1.259813310E0,2.626357852E0
6.038214696E1,-8.575187337E-1,2.059826140E0,-1.136552542E0,2.503991571E0
6.039219796E1,-3.883170998E-1,2.219744272E0,-8.206023377E-1,2.398216629E0
6.040224796E1,2.768539667E-2,2.436714564E0,-5.017484057E-1,2.487990316E0
6.041229896E1,3.387718874E-1,2.660122349E0,-2.959015641E-1,2.697883437E0
6.042234896E1,4.861106122E-1,2.711717010E0,-4.850616217E-2,2.755370305E0
6.043239996E1,5.343051177E-1,2.699965276E0,2.137663105E-1,2.760614150E0
6.044245096E1,5.496581519E-1,2.619009991E0,4.089484155E-1,2.707134319E0
6.045250096E1,6.008259666E-1,2.523317091E0,5.202767703E-1,2.645526205E0
6.046255196E1,7.189362144E-1,2.276792047E0,6.673333669E-1,2.479109745E0
6.047260196E1,9.000923109E-1,1.883185556E0,7.917591923E-1,2.232361222E0
6.048265296E1,1.115651670E0,1.570378229E0,8.993263257E-1,2.125924334E0
6.049270296E1,1.404003017E0,1.280232957E0,1.098907583E0,2.194953023E0
6.050275396E1,1.689085770E0,9.445627248E-1,1.315538152E0,2.340053442E0
6.051280496E1,1.983445131E0,6.049804133E-1,1.519632291E0,2.570863316E0
6.052285496E1,2.253863652E0,3.207022734E-1,1.550168498E0,2.754228328E0
6.053290596E1,2.562959166E0,-1.354513353E-1,1.582252463E0,3.015067098E0
6.054295596E1,2.774759935E0,-2.978475174E-1,1.575176162E0,3.204557034E0
6.055300696E1,2.852830204E0,-2.258060564E-1,1.711458679E0,3.334474375E0
6.056305796E1,2.974835867E0,-8.211042115E-2,1.967139293E0,3.567355822E0
6.057310796E1,3.161527523E0,8.695131272E-2,2.247428792E0,3.879916620E0
6.058315896E1,3.226424600E0,1.713415633E-1,2.461219076E0,4.061621963E0
6.059320896E1,3.123700715E0,-2.548243990E-3,2.536111676E0,4.023602252E0
6.060325996E1,2.915583107E0,-3.118738183E-1,2.559771264E0,3.892341077E0
6.061331096E1,2.716484830E0,-6.672555989E-1,2.385133644E0,3.676055272E0
6.062336096E1,2.401351481E0,-1.077868132E0,2.105197317E0,3.370481329E0
6.063341196E1,1.990879281E0,-1.348683094E0,1.803233068E0,3.005693913E0
6.064346296E1,1.586774699E0,-1.506667552E0,1.428568924E0,2.613180099E0
6.065351296E1,1.214288351E0,-1.543706155E0,1.077249497E0,2.240087358E0
6.066356396E1,8.324873883E-1,-1.490081048E0,8.123814449E-1,1.890328118E0
6.067361396E1,3.752737159E-1,-1.364840998E0,5.822113556E-1,1.530552637E0
6.068366496E1,-1.264910620E-1,-1.235355869E0,3.491775924E-1,1.289972520E0
6.069371496E1,-6.128203601E-1,-1.050773596E0,2.074238357E-1,1.233976739E0
6.070376596E1,-1.159627994E0,-9.404433614E-1,-2.005536497E-2,1.493175482E0
6.071381696E1,-1.663321184E0,-8.998341563E-1,-2.396916953E-1,1.906250503E0
6.072386696E1,-2.166089929E0,-6.842663187E-1,-4.570046344E-1,2.317114415E0
6.073391796E1,-2.656372529E0,-5.430718482E-1,-6.772721717E-1,2.794626923E0
6.074396796E1,-3.034426011E0,-3.860562739E-1,-8.688787043E-1,3.179894789E0
6.075401896E1,-3.338232134E0,-1.621573234E-1,-9.800407058E-1,3.482896577E0
6.076406996E1,-3.565551998E0,5.632768562E-2,-1.138089483E0,3.743204714E0
6.077411996E1,-3.597057965E0,2.189650699E-1,-1.228541816E0,3.807372677E0
6.078417096E1,-3.615959090E0,3.561202839E-1,-1.304272322E0,3.860454389E0
6.079422096E1,-3.574080747E0,5.273975095E-1,-1.402442103E0,3.875441287E0
6.080427196E1,-3.457956213E0,6.389778793E-1,-1.406488376E0,3.787342532E0
6.081432296E1,-3.327669139E0,7.220481026E-1,-1.367070833E0,3.669280314E0
6.082437296E1,-3.071331882E0,7.503027257E-1,-1.307311120E0,3.421271120E0
6.083442396E1,-2.704726079E0,6.872627243E-1,-1.140422814E0,3.014703536E0
6.084447496E1,-2.290195912E0,5.660110599E-1,-9.036953652E-1,2.526268225E0
6.085452496E1,-1.815148816E0,4.362136897E-1,-7.151051188E-1,1.999105535E0
6.086457596E1,-1.432162038E0,3.661327636E-1,-4.237825093E-1,1.537768812E0
6.087462596E1,-1.220042596E0,4.043805707E-1,-1.453740603E-1,1.293507325E0
6.088467696E1,-9.704600430E-1,5.036677542E-1,7.416140556E-2,1.095889509E0
6.089472696E1,-6.015194464E-1,5.005140585E-1,2.522822124E-1,8.221838491E-1
6.090477796E1,-1.951800585E-3,3.333114651E-1,4.015075412E-1,5.218320112E-1
6.091482896E1,5.666682869E-1,1.265086037E-1,4.320297146E-1,7.237175198E-1
6.092487896E1,1.083622962E0,-1.702782288E-1,4.864018035E-1,1.199925045E0
6.093492996E1,1.615276367E0,-5.608251643E-1,4.832150710E-1,1.776834098E0
6.094498096E1,1.992013056E0,-8.522787514E-1,4.325594723E-1,2.209434947E0
6.095503096E1,2.258220413E0,-1.105528970E0,4.054912493E-1,2.546797379E0
6.096508196E1,2.388472404E0,-1.351397664E0,3.594856489E-1,2.767725782E0
6.097513196E1,2.397974129E0,-1.445234073E0,3.744344942E-1,2.824744704E0
6.098518296E1,2.386464470E0,-1.376659098E0,4.510435443E-1,2.791745550E0
6.099523396E1,2.368518196E0,-1.117432147E0,5.179489937E-1,2.669607501E0
6.100528396E1,2.370345451E0,-8.824921918E-1,5.658923614E-1,2.591826419E0
6.101533496E1,2.514650640E0,-9.916591233E-1,6.153826100E-1,2.772282708E0
6.102538496E1,2.519076397E0,-1.106111645E0,6.817028993E-1,2.834421936E0
6.103543596E1,2.303307123E0,-1.073061428E0,8.378872919E-1,2.675582114E0
6.104548696E1,2.132084861E0,-9.978773448E-1,1.092497135E0,2.595206165E0
6.105553696E1,2.032765810E0,-7.347859696E-1,1.384305794E0,2.566778096E0
6.106558796E1,1.985577026E0,-2.831069791E-1,1.716340227E0,2.639789663E0
6.107563796E1,1.871256359E0,2.979194199E-1,1.910713077E0,2.690944222E0
6.108568896E1,1.848811237E0,6.491181207E-1,1.888997396E0,2.721721603E0
6.109573996E1,1.991101475E0,6.685297072E-1,1.784175384E0,2.755848119E0
6.110578996E1,2.283759881E0,5.899375740E-1,1.716162764E0,2.916984774E0
6.111584096E1,2.399441196E0,3.593429768E-1,1.448427530E0,2.825665893E0
6.112589096E1,2.592446090E0,-7.869358242E-2,1.219961904E0,2.866230357E0
6.113594196E1,2.555683476E0,-2.964731111E-1,8.709097347E-1,2.716228654E0
6.114599296E1,2.439295233E0,-5.071009469E-1,5.835907137E-1,2.558884664E0
6.115604296E1,2.078034369E0,-5.995477653E-1,3.077845681E-1,2.184585934E0
6.116609396E1,1.552481949E0,-5.542175183E-1,2.740414560E-2,1.648668628E0
6.117614396E1,9.634568328E-1,-6.040378422E-1,-2.897535092E-1,1.173485355E0
6.118619496E1,3.628688478E-1,-6.086422321E-1,-4.618680561E-1,8.458376137E-1
6.119624596E1,-2.815025032E-1,-5.843310078E-1,-6.979502651E-1,9.527963888E-1
6.120629596E1,-9.058839780E-1,-7.027932215E-1,-8.892971814E-1,1.450997440E0
6.121634313E1,-1.485683357E0,-7.523545868E-1,-1.078860112E0,1.984245853E0
6.122639313E1,-2.044423404E0,-8.106399248E-1,-1.224970922E0,2.517410952E0
6.123644413E1,-2.519257076E0,-8.891879115E-1,-1.351647340E0,2.994037724E0
6.124649513E1,-2.912444322E0,-8.969009006E-1,-1.460413445E0,3.379285514E0
6.125654513E1,-3.288544250E0,-8.974558014E-1,-1.545272917E0,3.742702043E0
6.126659613E1,-3.538871738E0,-8.689605653E-1,-1.616541120E0,3.986465958E0
6.127664613E1,-3.697948748E0,-7.870756457E-1,-1.656744528E0,4.127846345E0
6.128669713E1,-3.784498649E0,-7.123785621E-1,-1.723734616E0,4.219143784E0
6.129674813E1,-3.799404371E0,-5.688134111E-1,-1.707865565E0,4.204262963E0
6.130679813E1,-3.761966988E0,-4.486902592E-1,-1.759481861E0,4.177259268E0
6.131684913E1,-3.653104697E0,-3.439371715E-1,-1.751156011E0,4.065712001E0
6.132690013E1,-3.503213663E0,-1.714422633E-1,-1.680193617E0,3.889080740E0
6.133695013E1,-3.317075738E0,-2.282562956E-2,-1.677641892E0,3.717256351E0
6.134700113E1,-2.977125637E0,6.740977183E-2,-1.618989641E0,3.389535159E0
6.135705112E1,-2.618080868E0,1.926973307E-1,-1.570848638E0,3.059255651E0
6.136710213E1,-2.236054788E0,3.194699362E-1,-1.407656357E0,2.661484261E0
6.137715313E1,-1.817270186E0,4.740649825E-1,-1.258426351E0,2.260717898E0
6.138720313E1,-1.230133136E0,5.993772458E-1,-1.034769767E0,1.715584182E0
6.139725413E1,-7.102355576E-1,6.481621009E-1,-8.383726108E-1,1.275702666E0
6.140730413E1,-3.223037893E-1,7.282961449E-1,-6.113714200E-1,1.004026902E0
6.141735513E1,-4.393247008E-2,8.754041970E-1,-3.992794597E-1,9.631649168E-1
6.142740613E1,2.933021843E-1,8.756790161E-1,-2.390675050E-1,9.539356281E-1
6.143745613E1,6.939668494E-1,8.665646687E-1,-1.212689137E-1,1.116794727E0
6.144750713E1,1.085658377E0,9.288585654E-1,-1.801877975E-2,1.428900635E0
6.145755713E1,1.546268697E0,8.783315324E-1,6.913367718E-2,1.779660819E0
6.146760812E1,2.078900342E0,7.392237139E-1,1.262191665E-1,2.210024798E0
6.147765913E1,2.605716346E0,5.340445512E-1,1.693473521E-1,2.665265425E0
6.148770913E1,3.001508526E0,4.531625752E-1,2.249198744E-1,3.043846038E0
6.149776013E1,3.184895920E0,4.701164308E-1,2.456964934E-1,3.228767295E0
6.150781013E1,3.207387235E0,4.311335557E-1,2.857110366E-1,3.248821296E0
6.151786113E1,3.122801998E0,3.808937672E-1,3.571730751E-1,3.166156185E0
6.152791213E1,2.895990257E0,3.508921422E-1,3.662023455E-1,2.940066160E0
6.153796213E1,2.640648197E0,3.367844188E-1,5.235959423E-1,2.713042454E0
6.154801313E1,2.347603290E0,3.354628750E-1,6.702929351E-1,2.464359788E0
6.155806313E1,2.143531955E0,4.706496969E-1,8.942515272E-1,2.369794543E0
6.156811413E1,2.140906556E0,4.372869462E-1,1.257830812E0,2.521277276E0
6.157816512E1,2.264441850E0,2.625613251E-1,1.385714096E0,2.667740410E0
6.158821513E1,2.495714432E0,1.214120974E-1,1.394371776E0,2.861398971E0
6.159826613E1,2.709451214E0,-6.831945240E-2,1.291296181E0,3.002205732E0
6.160831713E1,2.755734850E0,-4.461410925E-1,1.175856357E0,3.029150806E0
6.161836713E1,2.565374651E0,-6.517576269E-1,1.004227421E0,2.830972945E0
6.162841813E1,2.271260288E0,-8.443432027E-1,8.328943545E-1,2.562274721E0
6.163846813E1,1.912046535E0,-9.490296321E-1,7.490216008E-1,2.262214082E0
6.164851913E1,1.470406337E0,-9.580773944E-1,7.317568195E-1,1.901440278E0
6.165857013E1,1.017006218E0,-9.199430233E-1,7.459830952E-1,1.561117418E0
6.166862013E1,6.046406901E-1,-8.420958254E-1,7.047286499E-1,1.253538277E0
6.167867113E1,1.331533796E-1,-7.255804056E-1,5.691317189E-1,9.317229529E-1
6.168872113E1,-4.285400963E-1,-6.443403608E-1,3.663479412E-1,8.561728381E-1
6.169877213E1,-1.028007755E0,-5.080098966E-1,1.169256020E-1,1.152625522E0
6.170882313E1,-1.664389470E0,-3.397855753E-1,-1.954803130E-1,1.709929560E0
6.171887313E1,-2.302668607E0,-1.859625808E-1,-5.363501814E-1,2.371610489E0
6.172892413E1,-2.829298085E0,3.750287175E-2,-9.094174504E-1,2.972099295E0
6.173897413E1,-3.211583197E0,1.902341180E-1,-1.189705195E0,3.430139079E0
6.174902513E1,-3.509714597E0,3.928679878E-1,-1.387112750E0,3.794275107E0
6.175907613E1,-3.763462121E0,6.097479406E-1,-1.518047696E0,4.103645757E0
6.176912613E1,-3.893781356E0,7.799076902E-1,-1.581502557E0,4.274451964E0
6.177917713E1,-4.015325673E0,8.132219821E-1,-1.720377437E0,4.443407339E0
6.178922713E1,-4.034277084E0,7.674929550E-1,-1.686357167E0,4.439396076E0
6.179927813E1,-3.905813171E0,6.937154192E-1,-1.596630473E0,4.276195328E0
6.180932913E1,-3.627685681E0,4.922692651E-1,-1.502471006E0,3.957253031E0
6.181937913E1,-3.216266817E0,2.465621737E-1,-1.386453184E0,3.511042235E0
6.182943013E1,-2.718100415E0,1.989208147E-1,-1.043165492E0,2.918190124E0
6.183948013E1,-2.182006050E0,2.067642698E-1,-6.289703697E-1,2.280242441E0
6.184953113E1,-1.617145137E0,1.917348790E-1,-2.581937474E-1,1.648813109E0
6.185958213E1,-9.939202416E-1,1.121044996E-1,1.084883621E-1,1.006088759E0
6.186963213E1,-4.757318044E-1,-2.526640356E-2,4.284091187E-1,6.406976774E-1
6.187968313E1,-9.498684883E-2,-9.529799379E-2,6.198419890E-1,6.342777786E-1
6.188973413E1,2.823526883E-1,-1.897468257E-1,7.650093502E-1,8.372372449E-1
6.189978413E1,7.671605408E-1,-3.667081662E-1,8.202494583E-1,1.181447988E0
6.190983513E1,1.367079020E0,-6.430209365E-1,7.937969470E-1,1.706603224E0
6.191988513E1,1.882363729E0,-9.662319213E-1,6.682490408E-1,2.218885783E0
6.192993613E1,2.214593167E0,-1.254393234E0,5.552561300E-1,2.605040240E0
6.193998713E1,2.444967617E0,-1.434202716E0,4.764779091E-1,2.874340842E0
6.195003713E1,2.547927144E0,-1.567168985E0,4.001645820E-1,3.017960081E0
6.196008813E1,2.571165149E0,-1.533723204E0,3.926544182E-1,3.019499061E0
6.197013813E1,2.456153925E0,-1.317161632E0,3.702250837E-1,2.811525116E0
6.198018913E1,2.313315217E0,-1.083741660E0,3.640295202E-1,2.580395468E0
6.199024013E1,2.336254429E0,-9.045176299E-1,3.374353601E-1,2.527864617E0
6.200029013E1,2.476050246E0,-9.053348514E-1,2.573736754E-1,2.648904910E0
6.201034113E1,2.496524856E0,-9.940117505E-1,1.942269623E-1,2.694145473E0
6.202039113E1,2.278327233E0,-1.049675489E0,2.791226864E-1,2.523985556E0
6.203044213E1,1.904953278E0,-1.107113347E0,3.708472274E-1,2.234295105E0
6.204049313E1,1.438983985E0,-1.129831607E0,6.284641470E-1,1.934466736E0
6.205054313E1,1.121640388E0,-9.523071427E-1,9.821952586E-1,1.769088347E0
6.206059413E1,8.332042569E-1,-6.200996319E-1,1.208638040E0,1.593599322E0
6.207064413E1,6.081472653E-1,-3.427574227E-1,1.293585658E0,1.469928435E0
6.208069513E1,6.072848010E-1,-3.829823926E-1,1.237612309E0,1.430788094E0
6.209074613E1,6.628742802E-1,-4.963254055E-1,1.131994638E0,1.402552345E0
6.210079613E1,6.220525289E-1,-6.324620345E-1,9.828608179E-1,1.323998852E0
6.211084713E1,4.960619885E-1,-8.376794234E-1,6.538912028E-1,1.172756589E0
6.212089713E1,2.546731389E-1,-8.815358797E-1,2.966046917E-1,9.643330638E-1
6.213094813E1,1.828430182E-1,-9.985901204E-1,-6.926173121E-2,1.017551466E0
6.214099913E1,2.674130523E-1,-1.092775024E0,-3.680275539E-1,1.183685462E0
6.215104913E1,1.296356946E-1,-8.806143585E-1,-5.325787273E-1,1.037269089E0
6.216110013E1,-2.329764605E-2,-5.731440783E-1,-7.442692763E-1,9.396667869E-1
6.217115013E1,-2.042537677E-1,-4.941990290E-1,-8.962702784E-1,1.043672695E0
6.218120113E1,-4.195768994E-1,-2.688862218E-1,-9.539822969E-1,1.076302373E0
6.219125213E1,-6.541473109E-1,-1.426048189E-1,-1.063266465E0,1.256495290E0
6.220130213E1,-8.847954100E-1,-1.588682646E-1,-1.145453174E0,1.456078644E0
6.221135383E1,-1.187682935E0,-7.347581953E-2,-1.179302121E0,1.675333681E0
6.222140483E1,-1.517888651E0,8.774240445E-2,-1.218422040E0,1.948393429E0
6.223145483E1,-1.735964068E0,1.717678070E-1,-1.231589093E0,2.135389219E0
6.224150583E1,-1.947630935E0,2.939760394E-1,-1.259203446E0,2.337794150E0
6.225155583E1,-2.152596894E0,3.909103400E-1,-1.261235645E0,2.525311790E0
6.226160683E1,-2.282331406E0,3.678413200E-1,-1.246974871E0,2.626649999E0
6.227165783E1,-2.449591595E0,4.757519773E-1,-1.270781225E0,2.800307813E0
6.228170783E1,-2.618607702E0,5.979801267E-1,-1.332503264E0,2.998374806E0
6.229175883E1,-2.741966996E0,6.576030153E-1,-1.403878179E0,3.149872802E0
6.230180883E1,-2.809408196E0,7.315296552E-1,-1.528382942E0,3.280832892E0
6.231185983E1,-2.831442259E0,8.014185002E-1,-1.602784376E0,3.350858790E0
6.232191083E1,-2.778823165E0,9.083690447E-1,-1.647099254E0,3.355581687E0
6.233196083E1,-2.655004866E0,9.164136440E-1,-1.720304932E0,3.293677862E0
6.234201183E1,-2.411736721E0,1.009077979E0,-1.651566526E0,3.092310523E0
6.235206183E1,-2.102569286E0,1.132244899E0,-1.532889099E0,2.837697148E0
6.236211283E1,-1.614502780E0,1.234066850E0,-1.327694806E0,2.427408848E0
6.237216383E1,-9.959492254E-1,1.338691957E0,-1.058324691E0,1.975869977E0
6.238221383E1,-3.901250589E-1,1.408054845E0,-8.296204984E-1,1.680204208E0
6.239226483E1,1.738552630E-1,1.413596251E0,-5.822338673E-1,1.538660551E0
6.240231483E1,5.976018119E-1,1.463504868E0,-3.565102932E-1,1.620516589E0
6.241236583E1,9.965105581E-1,1.444130704E0,-1.921058849E-1,1.765064150E0
6.242241683E1,1.425818394E0,1.419398151E0,3.165565610E-2,2.012126061E0
6.243246683E1,1.875979155E0,1.338586415E0,2.164937443E-1,2.314731285E0
6.244251783E1,2.362500826E0,1.184746756E0,2.870798698E-1,2.658467581E0
6.245256783E1,2.931555362E0,1.025014857E0,3.069519246E-1,3.120719754E0
6.246261883E1,3.423976289E0,8.761046934E-1,2.519158843E-1,3.543251991E0
6.247266983E1,3.661983109E0,8.533715960E-1,1.057588819E-1,3.761588536E0
6.248271983E1,3.543052497E0,9.610685375E-1,-1.000408897E-1,3.672449034E0
6.249277083E1,3.232397531E0,1.004044111E0,-2.804608217E-1,3.396344600E0
6.250282083E1,2.939384784E0,8.271959504E-1,-5.355105212E-1,3.100162506E0
6.251287183E1,2.538547041E0,8.047707090E-1,-7.348385945E-1,2.762582982E0
6.252292283E1,2.002455014E0,8.275245640E-1,-7.186625648E-1,2.282783141E0
6.253297283E1,1.603976038E0,7.245232290E-1,-6.962659746E-1,1.892738584E0
6.254302383E1,1.353830398E0,7.361457396E-1,-5.684911564E-1,1.642543604E0
6.255307383E1,1.128631904E0,7.383866119E-1,-3.485332292E-1,1.393018369E0
6.256312483E1,1.068688003E0,5.733004547E-1,-3.942338973E-2,1.213392626E0
6.257317583E1,1.262886314E0,2.831365441E-1,4.245332918E-1,1.362085409E0
6.258322583E1,1.546635903E0,-2.132511708E-1,9.502380323E-1,1.827706485E0
6.259327683E1,1.894857475E0,-7.931794810E-1,1.454444315E0,2.516947915E0
6.260332683E1,2.178006554E0,-1.358308488E0,1.664250599E0,3.059157491E0
6.261337783E1,2.176485109E0,-1.774863839E0,1.723202812E0,3.294944158E0
6.262342883E1,1.894210188E0,-2.008408064E0,1.690767429E0,3.237349177E0
6.263347883E1,1.460369006E0,-2.098647266E0,1.606610209E0,3.019634803E0
6.264352983E1,9.023089904E-1,-2.056756352E0,1.442746668E0,2.669443041E0
6.265358083E1,2.662073565E-1,-1.938905135E0,1.221441835E0,2.306976297E0
6.266363083E1,-3.922551996E-1,-1.785387950E0,1.012572129E0,2.089683371E0
6.267368183E1,-1.001964256E0,-1.614988392E0,7.621908461E-1,2.047694987E0
6.268373183E1,-1.533810620E0,-1.508133157E0,5.381180871E-1,2.217343391E0
6.269378283E1,-1.981133727E0,-1.374684785E0,2.932067285E-1,2.429119035E0
6.270383383E1,-2.419815819E0,-1.218246039E0,3.090253472E-2,2.709351763E0
6.271388383E1,-2.811893848E0,-1.015731525E0,-2.118365832E-1,2.997220759E0
6.272393483E1,-3.116381171E0,-8.235572281E-1,-4.553571814E-1,3.255369145E0
6.273398483E1,-3.346750942E0,-5.559137955E-1,-7.191782892E-1,3.467996458E0
6.274403583E1,-3.524425022E0,-3.061096331E-1,-1.005800614E0,3.677894740E0
6.275408683E1,-3.695526831E0,1.061773963E-2,-1.174654900E0,3.877737153E0
6.276413683E1,-3.740116528E0,2.908122206E-1,-1.265612433E0,3.959143622E0
6.277418783E1,-3.569914021E0,4.717507276E-1,-1.223511749E0,3.803132375E0
